-1 73091
stream uID   dID     length      uB     uBT    dB    dBT
611 1379	1261	903.576	14531	1	31819	2
612 1385	1379	21.153	-1	-1	14531	1
613 1384	1385	42.178	14564	1	-1	-1
614 1377	1384	132.128	14534	1	14564	1
615 1347	1377	676.894	14533	1	14534	1
616 1278	1347	548.878	-1	-1	14533	1
617 1446	1385	562.602	2868	1	-1	-1
618 1460	1446	172.706	-1	-1	2868	1
619 1498	1460	382.111	-1	-1	-1	-1
620 1610	1498	1222.18	-1	-1	-1	-1
621 1617	1610	177.843	2946	1	-1	-1
622 1636	1617	369.029	14532	1	2946	1
623 1521	1636	1071.125	14542	1	14532	1
624 1494	1521	424.887	-1	-1	14542	1
625 1640	1610	452.694	-1	-1	-1	-1
626 1692	1640	574.422	-1	-1	-1	-1
627 1700	1692	452.338	-1	-1	-1	-1
628 1701	1700	180.264	-1	-1	-1	-1
629 1734	1701	378.759	-1	-1	-1	-1
630 1787	1734	840.382	-1	-1	-1	-1
631 1827	1734	1561.315	-1	-1	-1	-1
632 1855	1827	301.482	14545	1	-1	-1
633 1925	1855	475.199	14572	1	14545	1
634 2028	1925	802.108	-1	-1	14572	1
635 2030	2028	19.157	14562	1	-1	-1
636 2068	2030	491.33	14571	1	14562	1
637 2100	2068	194.514	14563	1	14571	1
638 2171	2100	566.241	14530	1	14563	1
639 2319	2171	948.914	14558	1	14530	1
640 2346	2319	151.779	-1	-1	14558	1
641 2388	2346	273.907	14550	1	-1	-1
642 2394	2388	31.013	14585	1	14550	1
643 2440	2394	832.168	-1	-1	14585	1
644 2425	2440	224.376	14538	1	-1	-1
645 2416	2425	94.097	14537	1	14538	1
646 2301	2416	925.058	-1	-1	14537	1
647 2453	2440	130.949	-1	-1	-1	-1
648 2780	2453	3075.176	-1	-1	-1	-1
649 2591	2453	1786.272	-1	-1	-1	-1
650 2624	2346	2525.938	14551	1	-1	-1
651 2630	2624	18.406	14584	1	14551	1
652 2747	2630	1336.903	31907	2	14584	1
653 2818	2747	882.068	31644	2	31907	2
654 2918	2818	1538.577	-1	-1	31644	2
655 2226	2028	2281.502	30603	2	-1	-1
656 2250	2226	433.499	25300	1	30603	2
657 2288	2250	428.237	25301	1	25300	1
658 2314	2288	280.528	25296	1	25301	1
659 2338	2314	167.991	25302	1	25296	1
660 2343	2338	65.938	30255	2	25302	1
661 2389	2343	496.907	-1	-1	30255	2
662 2841	2389	5062.791	5367	1	-1	-1
663 2842	2841	5.464	31486	2	5367	1
664 2862	2842	728.051	-1	-1	31486	2
665 2439	2389	351.25	25308	1	-1	-1
666 2655	2439	2330.803	-1	-1	25308	1
667 2628	2655	204.798	25309	1	-1	-1
668 2682	2628	723.404	-1	-1	25309	1
669 2760	2655	1799.831	-1	-1	-1	-1
670 1822	1827	21.36	14561	1	-1	-1
671 1798	1822	113.836	14560	1	14561	1
672 1825	1798	492.379	14552	1	14560	1
673 1823	1825	15.077	14586	1	14552	1
674 1775	1823	190.454	-1	-1	14586	1
675 1791	1775	138.083	14555	1	-1	-1
676 1794	1791	308.341	14556	1	14555	1
677 1835	1794	204.58	14540	1	14556	1
678 1976	1835	1020.572	14546	1	14540	1
679 2009	1976	646.894	14583	1	14546	1
680 2214	2009	1448.644	-1	-1	14583	1
681 1718	1775	409.285	-1	-1	-1	-1
682 1711	1718	91.097	-1	-1	-1	-1
683 1661	1711	391.005	14549	1	-1	-1
684 1648	1661	248.096	2839	1	14549	1
685 1620	1648	607.226	14547	1	2839	1
686 1622	1620	18.851	-1	-1	14547	1
687 1714	1622	1406.765	31818	2	-1	-1
688 1805	1714	753.654	14569	1	31818	2
689 1797	1805	223.47	-1	-1	14569	1
690 1826	1797	76.835	496	1	-1	-1
691 1850	1826	160.54	14568	1	496	1
692 1857	1850	76.828	14544	1	14568	1
693 1974	1857	741.964	14578	1	14544	1
694 1990	1974	104.944	30938	2	14578	1
695 2016	1990	143.197	30939	2	30938	2
696 2136	2016	835.393	-1	-1	30939	2
697 2138	2136	49.093	14579	1	-1	-1
698 2178	2138	399.142	14581	1	14579	1
699 2182	2178	38.055	14582	1	14581	1
700 2184	2182	10.865	30523	2	14582	1
701 2420	2184	1821.823	-1	-1	30523	2
702 2361	2136	1442.382	-1	-1	-1	-1
703 1796	1797	420.882	-1	-1	-1	-1
704 1808	1796	33.417	1579	1	-1	-1
705 1821	1808	22.236	14527	1	1579	1
706 1837	1821	120.126	14526	1	14527	1
707 1902	1837	552.576	14535	1	14526	1
708 1983	1902	601.546	14539	1	14535	1
709 2119	1983	987.833	14580	1	14539	1
710 2122	2119	9.441	14576	1	14580	1
711 2186	2122	568.876	14577	1	14576	1
712 2229	2186	355.827	-1	-1	14577	1
713 2298	2229	531.243	26364	1	-1	-1
714 2302	2298	56.108	26366	1	26364	1
715 2307	2302	56.128	26367	1	26366	1
716 2310	2307	34.966	26363	1	26367	1
717 2312	2310	16.014	26365	1	26363	1
718 2341	2312	235.424	-1	-1	26365	1
719 2359	2341	699.634	26376	1	-1	-1
720 2368	2359	614.858	31176	2	26376	1
721 2491	2368	1497.02	-1	-1	31176	2
722 2345	2341	17.29	26378	1	-1	-1
723 2427	2345	663.032	26377	1	26378	1
724 2472	2427	364.557	-1	-1	26377	1
725 2527	2472	456.894	26348	1	-1	-1
726 2539	2527	193.016	31845	2	26348	1
727 2671	2539	1192.324	-1	-1	31845	2
728 2494	2472	134.298	26368	1	-1	-1
729 2512	2494	187.702	26373	1	26368	1
730 2520	2512	237.557	30538	2	26373	1
731 2583	2520	2059.399	-1	-1	30538	2
732 2705	2520	2459.07	-1	-1	30538	2
733 2789	2705	1100.804	26338	1	-1	-1
734 2804	2789	313.89	-1	-1	26338	1
735 2754	2705	658.689	-1	-1	-1	-1
736 2762	2754	66.778	-1	-1	-1	-1
737 2740	2754	488.267	-1	-1	-1	-1
738 2736	2740	129.759	-1	-1	-1	-1
739 2764	2740	1261.439	31175	2	-1	-1
740 2731	2764	448.818	-1	-1	31175	2
741 2225	2229	17.797	26362	1	-1	-1
742 2204	2225	647.539	-1	-1	26362	1
743 1742	1796	289.748	-1	-1	-1	-1
744 1732	1742	225.981	-1	-1	-1	-1
745 1728	1732	250.872	14720	1	-1	-1
746 1735	1728	83.111	444	1	14720	1
747 1759	1735	985.153	-1	-1	444	1
748 1754	1759	310.436	14733	1	-1	-1
749 1758	1754	391.29	31336	2	14733	1
750 1783	1758	299.168	14721	1	31336	2
751 1871	1783	876.489	-1	-1	14721	1
752 1914	1871	240.638	14536	1	-1	-1
753 2090	1914	1326.757	31173	2	14536	1
754 2208	2090	985.071	26334	1	31173	2
755 2209	2208	8.751	-1	-1	26334	1
756 2249	2209	374.385	26333	1	-1	-1
757 2254	2249	670.362	-1	-1	26333	1
758 2203	2209	109.9	-1	-1	-1	-1
759 1847	1871	269.323	-1	-1	-1	-1
760 1859	1847	785.862	-1	-1	-1	-1
761 1881	1859	137.801	-1	-1	-1	-1
762 1780	1859	2791.31	-1	-1	-1	-1
763 1738	1780	276.537	2394	1	-1	-1
764 1722	1738	197.052	-1	-1	2394	1
765 1628	1722	996.002	-1	-1	-1	-1
766 1623	1628	34.238	14723	1	-1	-1
767 1609	1623	388.918	14719	1	14723	1
768 1584	1609	1072.543	-1	-1	14719	1
769 1594	1584	298.612	-1	-1	-1	-1
770 1499	1584	1164.699	14714	1	-1	-1
771 1501	1499	450.809	14707	1	14714	1
772 1482	1501	360.865	-1	-1	14707	1
773 1436	1482	589.399	-1	-1	-1	-1
774 1426	1482	576.78	14718	1	-1	-1
775 1306	1426	1405.332	14716	1	14718	1
776 1291	1306	180.925	-1	-1	14716	1
777 1390	1291	1137.572	-1	-1	-1	-1
778 1280	1291	62.057	14722	1	-1	-1
779 1257	1280	172.345	-1	-1	14722	1
780 1197	1257	1362.84	-1	-1	-1	-1
781 1204	1257	465.166	-1	-1	-1	-1
782 1143	1204	1018.164	-1	-1	-1	-1
783 1135	1204	920.328	31069	2	-1	-1
784 1085	1135	1270.14	-1	-1	31069	2
785 1657	1628	847.527	-1	-1	-1	-1
786 1708	1722	138.027	-1	-1	-1	-1
787 1802	1780	658.487	-1	-1	-1	-1
788 1848	1802	638.933	-1	-1	-1	-1
789 1876	1848	185.358	-1	-1	-1	-1
790 1927	1876	569.045	14725	1	-1	-1
791 2053	1927	827.922	14717	1	14725	1
792 2102	2053	268.959	26356	1	14717	1
793 2192	2102	709.353	26357	1	26356	1
794 2281	2192	687.854	-1	-1	26357	1
795 2282	2281	58.312	26374	1	-1	-1
796 2266	2282	884.171	-1	-1	26374	1
797 2287	2281	64.483	26358	1	-1	-1
798 2296	2287	32.097	-1	-1	26358	1
799 2317	2296	151.202	-1	-1	-1	-1
800 2316	2317	20.269	26359	1	-1	-1
801 2421	2316	945.033	-1	-1	26359	1
802 2330	2317	96.02	26354	1	-1	-1
803 2456	2330	873.126	-1	-1	26354	1
804 2337	2296	534.006	31172	2	-1	-1
805 2326	2337	1082.136	-1	-1	31172	2
806 1910	1876	180.854	14724	1	-1	-1
807 2173	1910	1839.039	-1	-1	14724	1
808 2199	2173	523.216	-1	-1	-1	-1
809 2181	2173	107.425	-1	-1	-1	-1
810 2221	2181	1106.046	-1	-1	-1	-1
811 2413	2181	1938.956	26355	1	-1	-1
812 2476	2413	624.832	-1	-1	26355	1
813 2475	2476	15.017	-1	-1	-1	-1
814 2616	2475	1884.58	-1	-1	-1	-1
815 2588	2616	377.284	-1	-1	-1	-1
816 2681	2616	714.438	-1	-1	-1	-1
817 2683	2681	128.221	-1	-1	-1	-1
818 2691	2683	117.795	26371	1	-1	-1
819 2707	2691	230.198	31174	2	26371	1
820 2817	2707	2348.631	26353	1	31174	2
821 2861	2817	508.754	26352	1	26353	1
822 2877	2861	262.057	-1	-1	26352	1
823 2678	2681	66.294	-1	-1	-1	-1
824 2638	2475	1658.031	-1	-1	-1	-1
825 2627	2638	413.101	-1	-1	-1	-1
826 2679	2638	548.272	-1	-1	-1	-1
827 2708	2679	412.091	26370	1	-1	-1
828 2706	2708	178.428	-1	-1	26370	1
829 2683	2679	622.849	-1	-1	-1	-1
830 2582	2476	905.358	-1	-1	-1	-1
831 1804	1848	260.373	-1	-1	-1	-1
832 1867	1804	1681.278	14710	1	-1	-1
833 1868	1867	1.768	-1	-1	14710	1
834 1879	1868	1799.869	-1	-1	-1	-1
835 1946	1879	1919.906	-1	-1	-1	-1
836 1968	1946	196.913	-1	-1	-1	-1
837 1975	1968	63.055	20423	1	-1	-1
838 2044	1975	443.155	-1	-1	20423	1
839 1987	1968	533.965	20424	1	-1	-1
840 2113	1987	796.198	-1	-1	20424	1
841 1916	1946	1475.944	-1	-1	-1	-1
842 1788	1916	734.904	3346	1	-1	-1
843 1729	1788	325.032	20522	1	3346	1
844 1724	1729	36.448	-1	-1	20522	1
845 1872	1916	707.461	-1	-1	-1	-1
846 1877	1872	100.826	-1	-1	-1	-1
847 1940	1877	924.495	-1	-1	-1	-1
848 2072	1940	1273.654	20508	1	-1	-1
849 2205	2072	2480.482	-1	-1	20508	1
850 1936	1940	174.015	-1	-1	-1	-1
851 1951	1936	263.165	-1	-1	-1	-1
852 1961	1951	279.827	-1	-1	-1	-1
853 1962	1961	86.173	-1	-1	-1	-1
854 1952	1962	242.525	-1	-1	-1	-1
855 1967	1962	45.954	-1	-1	-1	-1
856 2011	1967	1187.257	-1	-1	-1	-1
857 1995	1967	215.704	-1	-1	-1	-1
858 2002	1961	343.182	-1	-1	-1	-1
859 2089	2002	764.209	20476	1	-1	-1
860 2190	2089	865.222	20530	1	20476	1
861 2234	2190	331.047	20531	1	20530	1
862 2258	2234	222.713	-1	-1	20531	1
863 2335	2258	429.565	-1	-1	-1	-1
864 2424	2335	564.565	20431	1	-1	-1
865 2437	2424	80.055	-1	-1	20431	1
866 2498	2437	692.596	8868	1	-1	-1
867 2528	2498	299.954	8892	1	8868	1
868 2584	2528	787.717	-1	-1	8892	1
869 2642	2584	879.902	-1	-1	-1	-1
870 2632	2584	448.981	8893	1	-1	-1
871 2633	2632	5.405	-1	-1	8893	1
872 2695	2633	736.771	-1	-1	-1	-1
873 2727	2633	1093.236	-1	-1	-1	-1
874 2758	2727	387.826	8894	1	-1	-1
875 2791	2758	426.651	-1	-1	8894	1
876 2753	2727	349.8	31147	2	-1	-1
877 2771	2753	362.557	31539	2	31147	2
878 2781	2771	400.939	-1	-1	31539	2
879 2769	2781	569.945	-1	-1	-1	-1
880 2846	2781	1653.938	-1	-1	-1	-1
881 2504	2437	493.382	8869	1	-1	-1
882 2580	2504	982.702	30617	2	8869	1
883 2609	2580	535.576	-1	-1	30617	2
884 2687	2609	678.52	-1	-1	-1	-1
885 2714	2609	1529.451	-1	-1	-1	-1
886 2455	2335	1774.481	31078	2	-1	-1
887 2473	2455	221.356	20539	1	31078	2
888 2525	2473	569.145	-1	-1	20539	1
889 2537	2525	1104.627	-1	-1	-1	-1
890 2701	2525	2376.64	-1	-1	-1	-1
891 2713	2701	644.69	-1	-1	-1	-1
892 2761	2701	1052.694	26375	1	-1	-1
893 2763	2761	39.806	30256	2	26375	1
894 2807	2763	1522.618	-1	-1	30256	2
895 2275	2258	460.161	-1	-1	-1	-1
896 1964	1951	98.698	30789	2	-1	-1
897 2002	1964	422.33	-1	-1	30789	2
898 1922	1936	867.015	-1	-1	-1	-1
899 1952	1922	379.324	-1	-1	-1	-1
900 1915	1922	219.17	20496	1	-1	-1
901 1878	1915	246.844	20464	1	20496	1
902 1731	1878	716.792	-1	-1	20464	1
903 1709	1731	661.651	-1	-1	-1	-1
904 1752	1709	441.059	20507	1	-1	-1
905 1740	1752	532.157	20484	1	20507	1
906 1840	1740	636.774	20454	1	20484	1
907 1918	1840	553.002	-1	-1	20454	1
908 1928	1918	121.49	20473	1	-1	-1
909 2069	1928	969.478	20446	1	20473	1
910 2174	2069	744.216	-1	-1	20446	1
911 2168	2174	319.05	20472	1	-1	-1
912 2164	2168	85.589	20460	1	20472	1
913 2134	2164	437.734	-1	-1	20460	1
914 2247	2174	960.932	-1	-1	-1	-1
915 2350	2247	861.273	20427	1	-1	-1
916 2380	2350	636.981	3221	1	20427	1
917 2381	2380	5.415	3141	1	3221	1
918 2392	2381	382.133	-1	-1	3141	1
919 2324	2392	630.293	20450	1	-1	-1
920 2322	2324	7.219	2907	1	20450	1
921 2276	2322	440.031	20542	1	2907	1
922 2274	2276	11.583	20543	1	20542	1
923 2267	2274	181.748	-1	-1	20543	1
924 2299	2267	428.838	20426	1	-1	-1
925 2306	2299	1436.635	-1	-1	20426	1
926 2295	2306	205.448	-1	-1	-1	-1
927 2366	2295	506.438	3278	1	-1	-1
928 2401	2366	300.592	-1	-1	3278	1
929 2232	2295	763.093	20440	1	-1	-1
930 2152	2232	695.922	-1	-1	20440	1
931 2280	2306	185.145	-1	-1	-1	-1
932 2242	2280	403.682	20441	1	-1	-1
933 2239	2242	38.306	-1	-1	20441	1
934 2238	2239	2.488	-1	-1	-1	-1
935 2239	2238	2.488	-1	-1	-1	-1
936 2156	2238	669.151	-1	-1	-1	-1
937 2259	2280	198.506	20457	1	-1	-1
938 2241	2259	196.027	20474	1	20457	1
939 2227	2241	96.238	20459	1	20474	1
940 2097	2227	1583.229	-1	-1	20459	1
941 2211	2267	456.923	20513	1	-1	-1
942 2109	2211	1184.605	-1	-1	20513	1
943 2418	2392	826.439	-1	-1	-1	-1
944 2477	2418	1060.316	29474	1	-1	-1
945 2480	2477	11.118	20493	1	29474	1
946 2506	2480	155.775	31233	2	20493	1
947 2617	2506	1238.164	-1	-1	31233	2
948 2619	2617	18.949	8905	1	-1	-1
949 2601	2619	290.284	8889	1	8905	1
950 2579	2601	834.113	-1	-1	8889	1
951 2648	2579	938.386	-1	-1	-1	-1
952 2543	2579	715.95	-1	-1	-1	-1
953 2631	2617	73.203	8883	1	-1	-1
954 2670	2631	369.202	30189	2	8883	1
955 2694	2670	416.339	30188	2	30189	2
956 2746	2694	666.17	8872	1	30188	2
957 2767	2746	243.113	-1	-1	8872	1
958 2787	2767	212.422	8866	1	-1	-1
959 2785	2787	352.276	8882	1	8866	1
960 2783	2785	28.845	8902	1	8882	1
961 2775	2783	202.609	8865	1	8902	1
962 2786	2775	2504.611	-1	-1	8865	1
963 2802	2767	335.252	31409	2	-1	-1
964 2851	2802	558.094	31806	2	31409	2
965 2852	2851	148.074	8901	1	31806	2
966 2887	2852	745.996	-1	-1	8901	1
967 2913	2887	264.032	-1	-1	-1	-1
968 2946	2913	930.505	8871	1	-1	-1
969 3005	2946	623.268	-1	-1	8871	1
970 3003	3005	533.999	8909	1	-1	-1
971 3044	3003	1066.614	31495	2	8909	1
972 3080	3044	1983.09	-1	-1	31495	2
973 3081	3005	615.72	8897	1	-1	-1
974 3102	3081	209.286	-1	-1	8897	1
975 3145	3102	351.624	-1	-1	-1	-1
976 3166	3145	269.722	-1	-1	-1	-1
977 3196	3166	802.488	-1	-1	-1	-1
978 3131	3166	597.549	-1	-1	-1	-1
979 3157	3145	68.069	8896	1	-1	-1
980 3206	3157	319.299	8895	1	8896	1
981 3258	3206	682.981	-1	-1	8895	1
982 3293	3258	410.873	8881	1	-1	-1
983 3331	3293	503.772	28764	1	8881	1
984 3406	3331	659.072	28819	1	28764	1
985 3486	3406	1368.163	-1	-1	28819	1
986 3432	3258	1377.362	30032	2	-1	-1
987 3460	3432	161.321	-1	-1	30032	2
988 3528	3460	722.792	28806	1	-1	-1
989 3651	3528	1562.927	28765	1	28806	1
990 3629	3651	720.239	-1	-1	28765	1
991 3522	3460	771.555	-1	-1	-1	-1
992 3537	3522	127.154	13283	1	-1	-1
993 3641	3537	671.38	13272	1	13283	1
994 3690	3641	493.424	28778	1	13272	1
995 3733	3690	556.543	28779	1	28778	1
996 3804	3733	991.235	-1	-1	28779	1
997 3928	3804	1185.307	28798	1	-1	-1
998 3951	3928	474.53	-1	-1	28798	1
999 3822	3804	700.715	-1	-1	-1	-1
1000 3898	3822	446.176	-1	-1	-1	-1
1001 3897	3898	197.442	28780	1	-1	-1
1002 3879	3897	198.348	-1	-1	28780	1
1003 3866	3879	288.52	28766	1	-1	-1
1004 3855	3866	685.172	28803	1	28766	1
1005 3765	3855	1450.132	-1	-1	28803	1
1006 3825	3879	374.101	28767	1	-1	-1
1007 3710	3825	1070.723	28804	1	28767	1
1008 3636	3710	863.05	-1	-1	28804	1
1009 3684	3636	1753.026	-1	-1	-1	-1
1010 3442	3636	1391.699	-1	-1	-1	-1
1011 3927	3898	491.978	-1	-1	-1	-1
1012 3932	3927	285.209	28781	1	-1	-1
1013 3933	3932	94.127	28769	1	28781	1
1014 3880	3933	1423.957	-1	-1	28769	1
1015 3952	3927	536.742	28768	1	-1	-1
1016 4133	3952	2520.624	28826	1	28768	1
1017 4189	4133	998.654	28775	1	28826	1
1018 4264	4189	577.382	-1	-1	28775	1
1019 4430	4264	1093.698	28788	1	-1	-1
1020 4432	4430	65.901	-1	-1	28788	1
1021 4325	4264	797.041	-1	-1	-1	-1
1022 3810	3822	82.868	28783	1	-1	-1
1023 3809	3810	11.184	-1	-1	28783	1
1024 3838	3809	228.112	-1	-1	-1	-1
1025 3808	3809	3.062	28782	1	-1	-1
1026 3746	3808	492.238	-1	-1	28782	1
1027 3533	3522	268.213	13271	1	-1	-1
1028 3728	3533	1743.956	13287	1	13271	1
1029 4021	3728	3671.191	29455	1	13287	1
1030 4036	4021	123.909	-1	-1	29455	1
1031 3098	3102	618.242	-1	-1	-1	-1
1032 2882	2913	549.359	8864	1	-1	-1
1033 2902	2882	610.606	-1	-1	8864	1
1034 2939	2902	304.38	8877	1	-1	-1
1035 2956	2939	106.316	-1	-1	8877	1
1036 2959	2956	29.566	8907	1	-1	-1
1037 3023	2959	1394.265	-1	-1	8907	1
1038 2951	2956	198.562	8908	1	-1	-1
1039 2900	2951	677.905	-1	-1	8908	1
1040 2993	2900	2445.569	-1	-1	-1	-1
1041 2837	2900	1840.806	-1	-1	-1	-1
1042 2843	2902	1090.95	-1	-1	-1	-1
1043 2980	2887	692.974	8875	1	-1	-1
1044 3039	2980	703.632	-1	-1	8875	1
1045 3085	3039	349.122	-1	-1	-1	-1
1046 3135	3085	565.904	-1	-1	-1	-1
1047 3186	3135	486.277	-1	-1	-1	-1
1048 3185	3135	424.813	8886	1	-1	-1
1049 3273	3185	755.83	8873	1	8886	1
1050 3291	3273	151.231	-1	-1	8873	1
1051 3362	3291	649.26	13270	1	-1	-1
1052 3392	3362	361.7	13260	1	13270	1
1053 3423	3392	119.527	-1	-1	13260	1
1054 3314	3291	386.445	13269	1	-1	-1
1055 3341	3314	467.468	31628	2	13269	1
1056 3476	3341	1061.449	-1	-1	31628	2
1057 3104	3085	131.987	8885	1	-1	-1
1058 3108	3104	79.295	-1	-1	8885	1
1059 3180	3108	516.465	-1	-1	-1	-1
1060 3106	3108	133.336	8903	1	-1	-1
1061 3115	3106	235.281	-1	-1	8903	1
1062 3088	3104	67.612	8904	1	8885	1
1063 3075	3088	317.86	-1	-1	8904	1
1064 3022	3039	342.671	8898	1	-1	-1
1065 3006	3022	678.583	8888	1	8898	1
1066 3011	3006	117.572	8884	1	8888	1
1067 3010	3011	65.044	-1	-1	8884	1
1068 3018	3010	446.861	1004	1	-1	-1
1069 3017	3018	4.807	3397	1	1004	1
1070 3027	3017	213.85	8899	1	3397	1
1071 3059	3027	835.855	-1	-1	8899	1
1072 3167	3010	1529.89	8891	1	-1	-1
1073 3161	3167	1329.141	13291	1	8891	1
1074 3192	3161	260.619	-1	-1	13291	1
1075 3281	3192	779.405	13292	1	-1	-1
1076 3299	3281	187.116	13261	1	13292	1
1077 3316	3299	334.642	31494	2	13261	1
1078 3351	3316	504.532	-1	-1	31494	2
1079 3187	3192	217.76	-1	-1	-1	-1
1080 3170	3187	112.821	13282	1	-1	-1
1081 3154	3170	102.115	3376	1	13282	1
1082 3153	3154	5.069	3485	1	3376	1
1083 3002	3153	1297.28	-1	-1	3485	1
1084 3173	3187	171.215	13286	1	-1	-1
1085 3182	3173	369.067	31609	2	13286	1
1086 3217	3182	303.473	13303	1	31609	2
1087 3224	3217	187.39	13285	1	13303	1
1088 3301	3224	1393.634	-1	-1	13285	1
1089 3342	3301	1226.227	-1	-1	-1	-1
1090 3328	3342	285.767	2255	1	-1	-1
1091 3303	3328	190.937	13299	1	2255	1
1092 3091	3303	2390.12	13279	1	13299	1
1093 3078	3091	98.833	-1	-1	13279	1
1094 3363	3342	413.028	13290	1	-1	-1
1095 3389	3363	1484.275	-1	-1	13290	1
1096 3553	3389	2338.359	13265	1	-1	-1
1097 3675	3553	1114.343	13266	1	13265	1
1098 3745	3675	619.792	13281	1	13266	1
1099 3783	3745	302.954	-1	-1	13281	1
1100 3798	3783	122.86	13267	1	-1	-1
1101 3900	3798	1658.227	20274	1	13267	1
1102 3854	3900	906.429	31626	2	20274	1
1103 3845	3854	859.309	-1	-1	31626	2
1104 3849	3845	60.782	-1	-1	-1	-1
1105 3867	3849	364.837	13293	1	-1	-1
1106 4049	3867	1510.692	20269	1	13293	1
1107 4059	4049	52.621	20268	1	20269	1
1108 4098	4059	218.364	20267	1	20268	1
1109 4110	4098	120.242	-1	-1	20267	1
1110 3813	3849	331.141	13268	1	-1	-1
1111 3801	3813	1443.635	13275	1	13268	1
1112 3749	3801	754.393	-1	-1	13275	1
1113 3938	3845	697.824	20282	1	-1	-1
1114 4148	3938	1552.461	-1	-1	20282	1
1115 3877	3783	1024.52	-1	-1	-1	-1
1116 3940	3877	452.827	20284	1	-1	-1
1117 4213	3940	1908.001	-1	-1	20284	1
1118 3922	3877	569.158	-1	-1	-1	-1
1119 3354	3389	880.614	-1	-1	-1	-1
1120 3348	3354	30.485	78	1	-1	-1
1121 3346	3348	3.744	1170	1	78	1
1122 3345	3346	1.358	2992	1	1170	1
1123 3288	3345	2573.942	-1	-1	2992	1
1124 3212	3288	755.128	13264	1	-1	-1
1125 3054	3212	1595.278	13277	1	13264	1
1126 3049	3054	46.021	13278	1	13277	1
1127 3034	3049	167.44	26324	1	13278	1
1128 2988	3034	425.888	26325	1	26324	1
1129 2943	2988	424.751	-1	-1	26325	1
1130 3269	3288	786.497	13302	1	-1	-1
1131 3205	3269	702.205	13284	1	13302	1
1132 2989	3205	1862.4	-1	-1	13284	1
1133 2921	2989	934.291	-1	-1	-1	-1
1134 2962	2989	266.49	-1	-1	-1	-1
1135 2941	2962	162.258	-1	-1	-1	-1
1136 2889	2941	493.584	-1	-1	-1	-1
1137 2816	2941	1984.775	-1	-1	-1	-1
1138 2961	2962	417.84	-1	-1	-1	-1
1139 3424	3354	2575.22	13301	1	-1	-1
1140 3479	3424	477.156	-1	-1	13301	1
1141 3427	3479	1759.54	-1	-1	-1	-1
1142 3357	3427	368.368	-1	-1	-1	-1
1143 3352	3357	567.733	-1	-1	-1	-1
1144 3327	3357	313.276	64	1	-1	-1
1145 3326	3327	4.832	2859	1	64	1
1146 3315	3326	124	-1	-1	2859	1
1147 3271	3315	368.945	-1	-1	-1	-1
1148 3313	3315	149.514	26349	1	-1	-1
1149 3312	3313	29.189	-1	-1	26349	1
1150 3426	3427	303.759	-1	-1	-1	-1
1151 3677	3479	1358.081	13276	1	-1	-1
1152 3727	3677	469.439	-1	-1	13276	1
1153 3282	3301	231.837	46	1	-1	-1
1154 3280	3282	4.797	1138	1	46	1
1155 3236	3280	877.254	13298	1	1138	1
1156 3228	3236	245.142	13300	1	13298	1
1157 3227	3228	6.605	31538	2	13300	1
1158 3177	3227	436.999	-1	-1	31538	2
1159 3211	3177	323.197	13294	1	-1	-1
1160 3201	3211	287.061	13297	1	13294	1
1161 3200	3201	9.251	13296	1	13297	1
1162 3155	3200	273.309	13295	1	13296	1
1163 3138	3155	182.096	-1	-1	13295	1
1164 3150	3177	179.132	-1	-1	-1	-1
1165 3129	3150	144.517	13273	1	-1	-1
1166 3109	3129	170.589	-1	-1	13273	1
1167 3107	3109	30.982	13288	1	-1	-1
1168 3079	3107	334.619	-1	-1	13288	1
1169 3082	3079	75.569	13263	1	-1	-1
1170 3047	3082	439.576	30684	2	13263	1
1171 3036	3047	216.235	13262	1	30684	2
1172 2994	3036	658.728	-1	-1	13262	1
1173 2905	2994	996.459	-1	-1	-1	-1
1174 2849	2994	1293.337	-1	-1	-1	-1
1175 2947	3079	1055.078	31627	2	-1	-1
1176 2896	2947	312.353	-1	-1	31627	2
1177 2823	2896	1083.848	-1	-1	-1	-1
1178 2856	2896	484.47	-1	-1	-1	-1
1179 3090	3109	139.277	13289	1	-1	-1
1180 2883	3090	1619.813	-1	-1	13289	1
1181 3121	3150	203.467	13274	1	-1	-1
1182 3114	3121	405.084	13280	1	13274	1
1183 3123	3114	161.289	-1	-1	13280	1
1184 2860	2851	82.958	8867	1	31806	2
1185 2903	2860	471.738	-1	-1	8867	1
1186 2970	2903	514.782	8887	1	-1	-1
1187 2968	2970	184.257	-1	-1	8887	1
1188 2901	2903	407.08	8876	1	-1	-1
1189 2923	2901	279.596	-1	-1	8876	1
1190 2454	2418	314.35	20509	1	-1	-1
1191 2558	2454	1035.891	20447	1	20509	1
1192 2563	2558	117.569	8906	1	20447	1
1193 2574	2563	228.244	3226	1	8906	1
1194 2575	2574	5.22	847	1	3226	1
1195 2622	2575	420.48	8874	1	847	1
1196 2659	2622	209.903	-1	-1	8874	1
1197 2672	2659	66.69	8910	1	-1	-1
1198 2752	2672	1076.53	-1	-1	8910	1
1199 2669	2659	70.462	8890	1	-1	-1
1200 2685	2669	244.157	8878	1	8890	1
1201 2696	2685	108.186	8879	1	8878	1
1202 2826	2696	1651.379	8880	1	8879	1
1203 2801	2826	814.318	-1	-1	8880	1
1204 2265	2247	279.066	-1	-1	-1	-1
1205 2355	2265	484.189	-1	-1	-1	-1
